SC_type,AB_compound,Def_site,Impuirty_atom,dH-B NN,dH-B Error,dH-B DFT,dH-A NN,dH-A Error,dH-A DFT
II-VI,CdTe,M_i_neut,S,3.265606415271759,0.2127926983985422,2.900999999999997,4.188488793373108,0.2778915167921854,3.849000000000001
II-VI,CdTe,M_i_neut,Sb,4.608906686306,0.30337986099487485,6.223000000000006,4.3305943548679355,0.30893247182671546,4.8000000000000025
II-VI,CdTe,M_i_neut,Sc,4.974164736270905,0.301404514354998,5.473000000000005,3.304036873579025,0.2136865948079182,4.050000000000001
II-VI,CdTe,M_i_neut,Se,3.202195793390274,0.20967631058969763,2.866,3.899947685003281,0.2437457985344425,3.8139999999999956
II-VI,CdTe,M_i_neut,Si,4.056198984384537,0.2524106900327979,3.6109999999999998,3.5737609565258026,0.2698233346764209,3.6109999999999998
II-VI,CdTe,M_i_neut,Sn,3.7045860588550568,0.22647783512418987,3.9050000000000002,2.994494950771332,0.21087115183227928,3.1550000000000007
II-VI,CdTe,M_i_neut,Sr,4.436297512054443,0.4008428019591408,4.919000000000002,3.005990618467331,0.2580402826459429,3.9699999999999998
II-VI,CdTe,M_i_neut,Ta,5.790561950206756,0.2982811167067102,5.548000000000001,5.288509118556976,0.2597150019908328,5.548000000000001
II-VI,CdTe,M_i_neut,Tc,5.1019259810447695,0.27276533898741845,4.276999999999997,4.362276220321656,0.2578895578325781,4.276999999999997
II-VI,CdTe,M_i_neut,Te,3.8678219079971314,0.28675109667670123,3.043999999999998,4.300759243965149,0.26935327299691475,3.9929999999999977
II-VI,CdTe,M_i_neut,Ti,4.610869801044464,0.24679120333389445,5.014999999999995,2.986285758018494,0.16450602902137076,3.340000000000002
II-VI,CdTe,M_i_neut,Tl,2.9872148811817167,0.2285897787238297,3.2120000000000024,2.425136870145798,0.16983496179456414,2.738
II-VI,CdTe,M_i_neut,V,4.4424259722232815,0.2261804681008809,4.2230000000000025,2.949433797597885,0.15067020958308178,2.879000000000002
II-VI,CdTe,M_i_neut,W,6.332500684261322,0.2531973611580377,6.270000000000004,6.29828325510025,0.24631982527952356,6.270000000000004
II-VI,CdTe,M_i_neut,Y,5.5864751696586605,0.3241006124344006,6.058999999999998,4.001608163118362,0.2578352691404851,4.121
II-VI,CdTe,M_i_neut,Zn,2.69807425737381,0.20232821856405692,3.1599999999999975,2.064592057466507,0.12631484772320237,2.210999999999999
II-VI,CdTe,M_i_neut,Zr,5.754421496391297,0.2949225204416965,6.155,4.1452972292900085,0.22403013562900506,4.134000000000003
II-VI,ZnO,M_A,Hg,1.698285634070635,0.7200689205997453,1.3469210000000014,2.1808153867721556,0.7678826595111863,3.3048790000000006
II-VI,ZnO,M_A,La,4.525539034605027,0.6431132291043888,3.8606000000000025,2.4516467273235323,0.3853446336513626,2.231621
II-VI,ZnO,M_A,Re,8.174373638629913,1.1682253111277465,10.746173999999998,6.366083776950836,0.72626615330835,5.364132000000004
II-VI,ZnO,M_A,Sb,4.717579352855682,1.041335788487768,5.586535999999997,3.6143477320671082,0.7239128177638178,2.699995000000001
II-VI,ZnO,M_i_A,Cl,7.766352093219757,0.8334074352657851,7.616961000000002,7.459208691120148,0.6551938187194593,7.895961
II-VI,ZnO,M_i_A,Cu,5.526851773262024,0.47860574704722303,4.8761619999999954,3.0787246584892274,0.349273384245382,3.014662000000001
II-VI,ZnO,M_i_A,In,8.957032084465027,0.8889351565897283,10.782091999999993,6.35483580827713,0.9444850611535104,5.8951549999999955
II-VI,ZnO,M_i_A,O,4.338771462440491,0.3855941464347605,3.198988,5.526390886306762,0.3573036619432563,6.456945999999995
II-VI,ZnO,M_i_A,Rb,9.184752309322358,0.6413024049515792,9.912034000000004,7.281736135482788,0.7115406371376998,7.095055
II-VI,ZnO,M_i_A,Zn,6.024248254299164,0.5090926733609337,6.869889000000001,3.5240783989429474,0.39259687888326755,3.6119309999999993
II-VI,ZnO,M_i_B,Ag,5.558120048046112,0.518853150957401,5.8347829999999945,3.282088261842728,0.38174026807229244,4.986449999999998
II-VI,ZnO,M_i_B,Be,5.7023284316062925,0.40898604397913646,6.0349820000000065,3.0524551033973695,0.28396984033732303,2.777023999999998
II-VI,ZnO,M_i_B,O,4.390834891796112,0.3892248138621538,3.3804320000000003,5.587887012958527,0.35803811749331704,6.638389999999994
II-VI,ZnO,M_i_B,Zn,5.942313241958618,0.5792110786827863,6.152194000000007,3.4789096653461455,0.44215422254351333,2.8942349999999983
II-VI,ZnO,M_i_neut,F,3.60642628967762,0.5710164124778959,3.6715600000000004,4.765154224634171,0.6514562044455592,5.300538999999995
II-VI,ZnO,M_i_neut,Na,6.369780862331391,0.6218220760213344,7.191727000000007,4.10281720161438,0.6053780159069786,5.0122480000000005
II-VI,ZnO,M_i_neut,O,4.415635675191879,0.37834262831063775,3.387921000000002,5.595143437385559,0.36074014178644015,6.645880000000003
II-VI,ZnO,M_i_neut,Zn,6.032614529132843,0.5772929235825819,6.741256999999999,3.5275976836681364,0.43297515915640145,3.4832980000000013
II-VI,ZnS,M_A,Ba,2.939223679900169,0.6370955031314618,4.208518999999997,2.136487564444542,0.4149794144683594,2.808519000000001
II-VI,ZnS,M_A,Bi,2.719732570648193,0.47293378000808406,4.107218,3.8784333229064942,0.6395493031179146,4.010057
II-VI,ZnS,M_A,Cd,1.2180848956108092,0.32842081280186847,1.181457000000001,1.4463053435087203,0.3771399127036465,0.8742969999999994
II-VI,ZnS,M_A,P,3.7264522135257723,0.22253652248924127,4.496569999999994,5.155182957649231,0.21012960393819013,4.736410000000005
II-VI,ZnS,M_A,S,4.149089848995208,0.2220137044513678,2.7089830000000026,5.80697078704834,0.19396018473225002,6.720663
II-VI,ZnS,M_A,Sn,2.9500981152057646,0.5874046937207672,3.0730850000000025,3.149419665336609,0.5136510038661013,2.612925000000001
II-VI,ZnS,M_B,Zn,5.199683368206024,0.4702724094026975,6.562808999999994,2.855392834544182,0.3248611694920368,2.551129000000002
II-VI,ZnS,M_i_A,Li,3.452361875772476,0.7114649689847432,4.737516999999998,2.2228893667459486,0.4308601695132137,2.336096999999999
II-VI,ZnS,M_i_A,S,4.879671037197113,0.4330292421436874,4.661566999999999,6.124158036708832,0.37548442892714773,6.667406999999999
II-VI,ZnS,M_i_A,Sc,7.597069501876831,0.5138953362588911,7.511085,4.976541984081268,0.4533694840405018,4.5023250000000035
II-VI,ZnS,M_i_A,Ta,8.880929374694825,0.3598543464653789,11.241426999999991,7.196839129924774,0.34979305841500347,6.4887469999999965
II-VI,ZnS,M_i_A,Y,9.125765395164489,0.3357067821345371,9.988192000000009,6.71146399974823,0.34195554604760314,6.979432
II-VI,ZnS,M_i_A,Zn,5.076264572143555,0.37142494388019337,5.417896000000005,3.742964595556259,0.28807030082644686,3.2680560000000005
II-VI,ZnS,M_i_B,Al,6.871683561801911,0.49462445971989477,8.683906999999996,5.048055958747864,0.4549034606782572,5.6751470000000035
II-VI,ZnS,M_i_B,Cs,9.566292071342469,0.5754358047634722,11.702284000000008,8.446496033668518,0.49927184886841897,8.308364000000001
II-VI,ZnS,M_i_B,Mg,5.99811350107193,0.44193255142320337,7.236806,4.009253644943238,0.3914343313162613,4.931965999999997
II-VI,ZnS,M_i_B,Mn,3.6179692029953,0.48324972658785803,4.705481,2.0016564190387727,0.30413867572181286,1.8154809999999995
II-VI,ZnS,M_i_B,Pd,4.929874968528748,0.4698390736502763,3.972826999999998,3.7433765828609467,0.3978950049811264,3.222826999999998
II-VI,ZnS,M_i_B,S,4.745512080192566,0.33532423702313624,2.4913889999999985,6.003353917598725,0.28411892683258494,4.497228000000004
II-VI,ZnS,M_i_B,Zn,4.955515599250793,0.3921155626582363,5.285964000000005,3.7129111111164095,0.27490590295900785,3.280124
II-VI,ZnS,M_i_neut,Ir,6.2466580152511595,0.32624318404920266,7.044389,5.879423975944519,0.3329339106678856,5.4113889999999945
II-VI,ZnS,M_i_neut,Pb,7.7811596393585205,0.4258358338797226,9.225340000000001,6.955188739299774,0.4294787547376069,7.0173399999999955
II-VI,ZnS,M_i_neut,S,4.8707366466522215,0.4074539820080039,4.381065000000004,6.093985760211945,0.35776236048719484,6.386905000000006
II-VI,ZnS,M_i_neut,Se,5.59370049238205,0.4330229962700621,4.850564999999998,6.464747250080109,0.3477757227683527,6.272564999999993
II-VI,ZnS,M_i_neut,Zn,5.092287397384643,0.38719493396917315,5.5112029999999965,3.790758752822876,0.300882274871146,3.5053630000000005
II-VI,ZnSe,M_A,Al,1.508241105079651,0.275561268737009,1.4983760000000002,1.530804231762886,0.2694056635813311,1.203057999999999
II-VI,ZnSe,M_A,As,2.9562273263931274,0.22236197752751158,2.2980469999999977,4.022287899255753,0.2700883288188046,4.162729000000002
II-VI,ZnSe,M_A,B,2.99757804274559,0.35403052053078493,2.4341399999999997,3.170350968837738,0.30314623684075276,3.8418219999999983
II-VI,ZnSe,M_A,Pt,2.763474828004837,0.3176994488153591,2.5827960000000014,3.7754981935024263,0.43819121796017374,4.756477999999996
II-VI,ZnSe,M_A,Ru,3.643430417776108,0.2950433322890374,3.3305060000000006,3.4776456713676454,0.28343925862775826,4.797188000000003
II-VI,ZnSe,M_B,Br,0.9831171870231629,0.17654988942981376,1.820199000000001,0.8606556296348572,0.16346828607696262,0.915358
II-VI,ZnSe,M_B,C,6.358238649368286,0.576490616169635,5.911153000000006,4.936551058292389,0.5365046986155378,4.101471000000003
II-VI,ZnSe,M_B,Ni,4.678110593557358,0.37415807472792995,2.8367999999999975,2.545749920606613,0.24765145072408637,0.9151179999999999
II-VI,ZnSe,M_B,Rh,6.504107785224915,0.3675329530471304,5.9937030000000036,4.208063322305679,0.29081265124376865,4.203021000000004
II-VI,ZnSe,M_B,Tl,4.5189419150352474,0.3266610208191881,4.992494000000001,2.719322919845581,0.23954165663408272,2.630812000000002
II-VI,ZnSe,M_B,Zn,4.49852774143219,0.429898396861442,5.771276,2.4217196345329284,0.26285717621803845,2.151912
II-VI,ZnSe,M_i_A,Au,2.8189313769340516,0.20591362909864178,3.0476490000000034,2.91692601442337,0.25853775869271567,3.4616489999999978
II-VI,ZnSe,M_i_A,Ba,7.268500864505768,0.5475190111995193,7.676982000000005,5.474883317947388,0.576957788960859,5.796300000000001
II-VI,ZnSe,M_i_A,Cl,3.645637738704681,0.2975839125630568,3.8804920000000016,4.69073930978775,0.34779928879285577,4.785333000000001
II-VI,ZnSe,M_i_A,K,4.414970320463181,0.5725407013712248,4.372180000000003,3.2671320378780364,0.2695138462019018,3.099839000000002
II-VI,ZnSe,M_i_A,Se,4.319364863634109,0.27252253109092206,4.114670999999998,5.278978633880615,0.27280857068207887,5.924352999999997
II-VI,ZnSe,M_i_A,Te,5.427582573890686,0.3032967916840812,5.434063000000003,5.937758338451386,0.2950726041020716,6.352062999999994
II-VI,ZnSe,M_i_A,Zn,3.6422583997249602,0.25485640993325837,3.9804530000000007,2.7340507745742797,0.16322603269454136,2.170771000000001
II-VI,ZnSe,M_i_B,As,4.947383129596711,0.2673951161084309,5.464378000000003,5.096068787574768,0.28038789685513976,5.519377999999997
II-VI,ZnSe,M_i_B,Au,3.0475217163562776,0.2881585026754431,3.175524999999997,3.2199770510196686,0.3141436051978582,3.589524999999999
II-VI,ZnSe,M_i_B,Bi,6.646406829357147,0.4433432415475655,7.242951000000003,6.29931548833847,0.4585051579998908,6.282950999999999
II-VI,ZnSe,M_i_B,Fe,2.8859629929065704,0.3375006136200995,2.321556999999999,1.7546532213687898,0.25201802875194906,1.2775570000000012
II-VI,ZnSe,M_i_B,Pd,3.341451907157898,0.2906753593923384,2.3503489999999987,2.605282670259476,0.2717957181528872,2.893349
II-VI,ZnSe,M_i_B,Se,4.439274793863296,0.2906242443601939,4.801887000000001,5.464916837215424,0.268081796527281,6.611569000000001
II-VI,ZnSe,M_i_B,Zn,3.6240235686302187,0.2875877737898287,4.363919999999999,2.733741652965546,0.21572026609097264,2.554237
II-VI,ZnSe,M_i_neut,Cs,7.549512577056885,0.8839652608952193,7.297979,6.366073143482208,0.6343153748448521,5.745137999999998
II-VI,ZnSe,M_i_neut,F,2.095501086115837,0.3888263165623122,1.8467219999999998,2.8909500181674956,0.5154173930107288,2.7515630000000013
II-VI,ZnSe,M_i_neut,Hg,3.7215807855129244,0.2801160202383799,3.5026510000000015,3.2616465032100677,0.2772169226104237,3.082650999999999
II-VI,ZnSe,M_i_neut,I,5.038113844394684,0.3812132104031122,5.114387000000001,5.933744490146637,0.3191004494799398,6.019227999999999
II-VI,ZnSe,M_i_neut,La,8.080019462108613,0.4242644899007193,9.193509000000004,5.785870778560638,0.38167673464727675,6.284485999999994
II-VI,ZnSe,M_i_neut,Se,4.396149861812591,0.2474556641178753,3.894713999999996,5.353946268558502,0.22977787107821107,5.704396000000002
II-VI,ZnSe,M_i_neut,Zn,3.677983409166336,0.2799146700509738,4.582855999999995,2.7913424134254456,0.2112870485921078,2.7731739999999983
II-VI,ZnTe,M_A,Ga,1.2630235731601716,0.28091373665372893,1.0344089999999995,1.3961621642112731,0.28934001200529036,1.529248000000001
II-VI,ZnTe,M_A,Hf,2.3201911449432373,0.38571765779381423,3.7614020000000012,2.6988702684640886,0.4723129528669679,3.145240999999999
II-VI,ZnTe,M_A,Mo,3.69459183216095,0.3601878400000018,3.4414029999999984,3.6931930124759673,0.26867303868048903,4.1522429999999995
II-VI,ZnTe,M_A,Os,3.3019640028476713,0.32961442658922124,3.4596219999999986,4.453047668933868,0.40660588044689294,4.5654619999999975
II-VI,ZnTe,M_A,Te,3.200136411190033,0.17143493211193345,2.6781050000000013,4.606326520442963,0.24327499236851102,5.333784000000002
II-VI,ZnTe,M_B,Ge,2.588022840023041,0.4421016768837183,3.0506189999999984,1.4420515179634095,0.2993753871570338,1.5407799999999985
II-VI,ZnTe,M_B,Li,5.163661533594132,0.69765375574293,5.394521999999997,3.660082870721817,0.4395902938258428,3.4027629999999967
II-VI,ZnTe,M_B,Se,0.8559673726558685,0.12482820549998555,-0.25572800000000057,0.6129509210586548,0.1108359364485037,-0.2557279999999997
II-VI,ZnTe,M_B,Zn,3.0963419288396836,0.4585457267391971,4.154560000000003,1.8320153534412384,0.29465357106803186,1.8907200000000013
II-VI,ZnTe,M_i_A,C,6.731826221942901,0.2777467418290158,6.789039999999998,6.743729341030121,0.34702462464740547,6.789039999999998
II-VI,ZnTe,M_i_A,Ca,4.707883298397064,0.34715609813309184,4.568959000000004,3.0484661996364593,0.2295395883624703,3.2411189999999985
II-VI,ZnTe,M_i_A,Cr,2.2226234287023545,0.3466623148025849,0.03290300000000013,1.5167584449052811,0.2731102036193249,-0.5400969999999997
II-VI,ZnTe,M_i_A,P,4.082277894020081,0.22003953899013734,3.8022599999999995,4.50163563489914,0.21115247063883996,4.262259999999999
II-VI,ZnTe,M_i_A,Te,4.4603496313095095,0.2802341966883107,4.218342000000004,5.026711773872376,0.2916681603851751,5.546180999999996
II-VI,ZnTe,M_i_A,Zn,3.023252284526825,0.22343982432841697,2.848945999999999,2.3461684763431547,0.16073308690446592,1.521106000000001
II-VI,ZnTe,M_i_A,Zr,6.294146311283112,0.32263194901448056,5.640254999999998,4.392835867404938,0.25871802915227754,3.7302550000000005
II-VI,ZnTe,M_i_B,Ag,2.2581609964370726,0.1979620900777473,2.3089030000000004,2.1356998890638352,0.13669803997162427,2.3509030000000015
II-VI,ZnTe,M_i_B,Be,3.936794048547745,0.20988002464208128,4.159578999999999,2.6924370169639587,0.1647573176252135,3.431579
II-VI,ZnTe,M_i_B,Na,3.7200971484184264,0.4002586376285274,4.564971000000004,2.902249151468277,0.24988913875786925,3.755550999999998
II-VI,ZnTe,M_i_B,S,3.7741268992424013,0.23106515184725002,4.679561000000004,4.842633557319641,0.25264370857476404,6.007400999999994
II-VI,ZnTe,M_i_B,Te,4.870959448814392,0.2749947323435807,4.843432000000004,5.491287636756897,0.2584405247296892,6.1712709999999955
II-VI,ZnTe,M_i_B,Ti,3.802757453918457,0.46006933160520647,3.1128199999999997,2.316987681388855,0.30514840250941816,1.7768200000000003
II-VI,ZnTe,M_i_B,Zn,3.004533642530441,0.23465695625011404,3.329665000000002,2.348829227685928,0.1673807612679156,2.001824999999998
II-VI,ZnTe,M_i_neut,Mn,1.8810906529426574,0.3826328491914459,1.083798000000001,1.2044243693351746,0.2876892019916989,0.7947980000000001
II-VI,ZnTe,M_i_neut,Pt,3.1821452975273132,0.325491846584231,2.5634029999999983,3.0561022222042085,0.354292987458796,2.903402999999998
II-VI,ZnTe,M_i_neut,Sb,4.960838150978089,0.35204173816952383,4.577338999999997,4.859663450717926,0.3771446802478745,4.311339000000003
II-VI,ZnTe,M_i_neut,Te,4.556738102436066,0.32348980074450906,3.87638,5.142297446727753,0.34037047699337675,5.204218999999997
II-VI,ZnTe,M_i_neut,Tl,3.5895333528518676,0.30300222616905814,3.2587520000000003,3.0731674432754517,0.2575557670998383,2.781251999999998
II-VI,ZnTe,M_i_neut,W,6.195475327968597,0.2881960791329847,6.695951000000001,6.310949444770813,0.23741409695193602,6.377950999999998
II-VI,ZnTe,M_i_neut,Zn,3.021879380941391,0.2191585955366955,2.853043,2.357384318113327,0.1572972367685828,1.525204000000001
III-V,AlAs,M_A,As,2.2123269557952883,0.31945607053024544,1.182499,2.5943732470273972,0.3596136567241398,3.1974629999999995
III-V,AlAs,M_A,Ta,3.084842783212662,0.4379784192795566,3.307675000000002,3.896782159805298,0.40247210828874164,4.155157000000002
III-V,AlAs,M_A,Ti,0.8230452254414559,0.1964443199829958,-0.5609979999999991,0.6488865137100219,0.17946883102039451,0.10748399999999991
III-V,AlAs,M_B,Al,3.339626741409302,0.3306485962664085,4.738200000000004,2.8964601874351503,0.2682545855770927,2.723236
III-V,AlAs,M_B,O,3.476609843969345,0.4368520194962634,4.140953999999996,4.290624380111694,0.5230714619185496,3.8051269999999997
III-V,AlAs,M_B,Tl,3.9746816754341125,0.36063105817627866,4.069447999999997,3.007396399974823,0.24787465214695603,3.0619659999999986
III-V,AlAs,M_i_A,Al,4.1226809322834015,0.3418709638182147,4.299082999999998,3.661073648929596,0.25383942532859277,3.291601
III-V,AlAs,M_i_A,As,4.55906617641449,0.28359528306326903,4.146919999999997,4.855177354812622,0.2522836093331549,5.154402000000003
III-V,AlAs,M_i_A,Cl,4.259700971841812,0.554486449718652,4.170787999999998,4.9334029138088225,0.5941708108577031,4.506616
III-V,AlAs,M_i_A,Te,5.932496917247772,0.38954762878687543,5.670370999999997,6.217429459095001,0.33638736346308845,6.342025000000005
III-V,AlAs,M_i_B,Al,4.151672685146332,0.33933585356185925,4.618432000000004,3.7026216328144073,0.2599461010185506,3.6109500000000017
III-V,AlAs,M_i_B,As,4.713835883140564,0.3134048082708591,4.6879610000000005,5.056104159355163,0.27838867097804204,5.695443000000004
III-V,AlAs,M_i_B,C,6.9501504778862,0.42219640518468377,6.978333999999997,6.995537602901459,0.38367228681504856,7.190667999999997
III-V,AlAs,M_i_B,In,4.9950814843177795,0.3413703156932038,5.054656999999999,4.446854937076568,0.29135926453020006,4.580657000000001
III-V,AlAs,M_i_neut,Al,4.2089297592639925,0.3057718615722591,5.210159000000003,3.7258344769477842,0.23791586413935534,4.202676999999997
III-V,AlAs,M_i_neut,As,4.547471213340759,0.26373267152560026,3.9932110000000014,4.885064804553986,0.2483612826777846,5.000693000000004
III-V,AlAs,M_i_neut,Ru,4.466015458106995,0.27428756278335115,4.209639000000001,4.405895531177521,0.2720680081448938,5.311639000000005
III-V,AlAs,M_i_neut,Sr,6.25747389793396,0.6664102717887564,5.929857999999998,4.9995300531387326,0.49395177035429483,4.723996999999998
III-V,AlN,M_i_neut,Li,3.208260399103165,0.7266853070430463,4.000777999999998,2.694711059331894,0.7197597601632585,2.692778000000001
III-V,AlP,M_A,Cd,1.9952731758356095,0.3035681101648165,1.2777549999999993,1.8840148866176605,0.23924470770705655,2.1527370000000015
III-V,AlP,M_A,Hf,2.8375589519739153,0.6441280975538423,2.871681999999997,2.8178948879241945,0.5133599981498973,2.9206630000000016
III-V,AlP,M_B,Al,4.4118416726589205,0.4093373471155653,5.647999999999997,2.9473864495754243,0.31251475583643146,3.142038
III-V,AlP,M_B,Pd,3.4393825054168703,0.4560589806440575,3.816551000000002,2.60799655020237,0.4030632667115384,3.203069
III-V,AlP,M_i_A,Al,5.018777143955231,0.34436903099514815,4.905089000000003,4.132463997602462,0.2326590428283134,3.6521079999999992
III-V,AlP,M_i_A,Cr,1.8754942923784257,0.381491299759365,0.9246869999999994,1.402519541978836,0.28255480060055727,0.051686999999999816
III-V,AlP,M_i_A,P,5.0838847875595095,0.31328797326494984,4.6060070000000035,5.6530871987342834,0.27958782467576415,5.858988000000004
